Date, Time ,Gear Id,Boat Name,Trip Start ,Trip end,Mesh Size (mm),Mesh Type,Fishing Zone,Haul time (min),Depth (fa),Vessel length (ft),Motorised,Engine (hp),ID, Genus , Species ,Total Length, Std l ,length at gill,Body depth,Weight (g),Category,Total Catch (kg),Total catch (g)
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,18.5,15,4,4.5,44,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,17,14.5,4.5,4.5,42,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,17.5,14.6,4,4.5,45,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,16.5,14.5,4.5,5,41,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Leiognathus,bindus,11,8.5,3.7,4.5,16,Discard,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,17.5,15,4,4.5,42,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,16.8,14,4.3,4.6,40,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,18.3,14.5,4.5,5,52,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Ilisha,melastoma,16,12.5,3.7,4.8,40,Bycatch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Secutor,rucoinis,7,5.5,4,4.3,3,Discard,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Secutor,rucoinis,9.3,7.5,3.5,4,10,Discard,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Secutor,rucoinis,7,7.5,3,3.2,4,Discard,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Secutor,rucoinis,9,7,3.7,4,10,Discard,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,18,15,4,4.9,36,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,17,14,4,5,43,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,17.9,14.5,4.5,5.5,51,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,17.5,14,4,5,47,Target Catch,840,840000
21-03-2018,morning,GN32,Pavnai Devi,01:00:00,07:00:00,36,unmixed,pelagic,15,3,26,yes,9.9,,Sardinella,gibbosa,18.5,15,4,5,46,Target Catch,840,840000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Rastrelliger,kanagurta,24.2,19.7,6,6.7,145,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,18.4,15,4,4.5,46,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,15.5,4.5,4.5,52,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,16,13.3,4,3.6,30,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,15.5,4.5,4.5,46,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19.3,15.7,4.3,4.3,49,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,15,4.5,4,48,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,17.3,14.2,4.1,4.1,40,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,15.5,4.5,4.5,35,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,14.1,4.3,4.3,48,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,20.3,16.6,4.7,5,61,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,15.5,4.5,4.5,56,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19.3,16,4.5,4.5,56,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,15.5,4.3,4.4,59,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Rastrelliger,kanagurta,24,19.5,6.5,6.7,143,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Rastrelliger,kanagurta,21.3,17,5,5.7,89,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Rastrelliger,kanagurta,24,19.5,6.5,6.9,142,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Rastrelliger,kanagurta,16,13.5,4,4.5,35,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Lactarius,lactarius,18.5,14,4,6,57,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Lactarius,lactarius,17,13.7,5.5,5.7,53,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Lactarius,lactarius,16.9,13,5,5.3,46,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Leiognathus,bindus,12,9.5,4.5,5,20,Discard,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Pempheris,mangula,12,9.5,5,4.5,17,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Pempheris,mangula,11.5,9,3.4,5,15,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Gazza,achlamys,9.6,8,3.3,3.6,11,Discard,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,gibbosa,16.9,13.4,4.4,5,43,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,18,15,4.2,4.2,40,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,18.5,15,4.5,4.5,46,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,18.7,15.5,4.5,4.7,55,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,18.7,15.4,4.5,4.5,49,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,18.8,15.5,4,4.1,54,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,longiceps,19,16,4.6,4.5,53,Target Catch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,gibbosa,10.8,9,2,3,9,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Gazza,minuta,10.4,7,3.5,4,14,Discard,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Stolephorus,,9.2,8,2,2,6,Bycatch,50,50000
22-03-2018,morning,GN33,Mauli,03:00:00,06:00:00,36,unmixed,pelagic,60,3,22,no,,,Sardinella,gibbosa,8.5,7,2,2,4,Bycatch,50,50000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sphyraena,jello,33.5,26,4.5,5,141,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Ilisha,melastoma,15,12.5,5,5.5,39,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Alepes,djedaba,15.7,12,4.5,5,35,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Rastrelliger,kanagurta,16.5,13.5,4,4.5,36,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Thryssa,mystax,16.5,13.5,3.7,4,29,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Leiognathus,splendens,17.5,13.5,6.5,8.5,93,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Rastrelliger,kanagurta,20.1,16.5,5,5.6,70,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,18.2,15,4.7,4.5,44,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,19.7,16.2,4.5,4.5,47,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,18,15,4,4.3,41,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,18.3,15,4.5,4.5,43,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,gibbosa,17,14,4,4.3,38,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,gibbosa,18,14.5,4,5.4,48,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,gibbosa,18,15,4,4.5,45,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,gibbosa,18,14.7,4,4.8,42,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,gibbosa,18,15,4,5,47,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,20,16.5,4.5,4.5,49,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,18,15.5,4.5,4.2,47,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,18.2,15.3,4,4.3,38,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Sardinella,longiceps,19.5,13.5,4,4.5,39,Target Catch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Thryssa,mystax,18,15,4,4.5,38,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Thryssa,mystax,15.5,13.3,4,4.5,32,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,Trichuridae,,,31,31,4.5,4.5,64,Bycatch,154,154000
25-03-2018,morning,GN34,Laxmi-12,03:00:00,05:30:00,38,unmixed,pelagic,20,5,28,yes,9.9,,Leiognathus,bindus,8,6.5,3,4.5,5,Bycatch,154,154000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19.2,16,4.5,4.5,53,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.5,15,4.5,4,49,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18,15,4,4.3,48,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19.5,16.5,4.3,4.3,60,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,17,14.5,4,4.3,40,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,15.5,4.5,4.5,56,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.5,15,4.3,4.7,52,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18,15,4.5,4.7,46,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.5,15.5,4.4,4.6,50,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,15.5,4,4.9,51,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,16,4.5,4.5,56,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.7,15.5,4.5,4.3,54,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19.7,15.5,4.5,4.5,56,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.3,15.5,4.5,4.5,50,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.7,15.8,4.5,4.7,53,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,16,4.5,4.5,50,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,15.5,4.5,4.5,50,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19.5,10.5,4.5,4.5,54,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18,15.5,4.3,4.5,48,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19.2,16.2,4.2,4.2,59,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,16,4.5,5,53,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,Scianidae,,,13,11.5,4.5,4.2,30,Bycatch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Rastrelliger,kanagurta,16,14,4,4.5,37,Bycatch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,21.5,18,5,5.2,82,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Rastrelliger,kanagurta,16,13,4,4.2,30,Bycatch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18,15.5,4.3,4.5,49,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.5,16,4.3,4.5,49,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18.4,15.5,4.1,4.5,46,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,17,14.5,4,4.2,37,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,Scianidae,,,13,10.5,3.5,4,24,Bycatch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Alepes,djedaba,15.5,12,4,4.5,31,Bycatch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,16,4.5,4.5,55,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,16.7,14,4,4.5,43,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,16,4.5,4.3,47,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18,15.2,4.5,4.7,54,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,16,4.5,4.1,58,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19,16.5,4.5,4.5,54,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,18,15.5,4,4.5,44,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,19.5,16.2,4.5,4.6,60,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,17.2,15,4.5,4.6,46,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Sardinella,longiceps,17.5,4.5,4.5,4.5,44,Target Catch,210,210000
28-03-2018,morning,GN35,Dandeshwari,03:00:00,06:00:00,36,unmixed,pelagic,30,6,26,yes,9.9,,Alepes,kleinii,18.5,15.5,4.5,4.5,50,Bycatch,210,210000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sardinella,gibbosa,18.2,14.5,4.5,5,52,Target Catch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sardinella,gibbosa,17.5,14,4.4,5.1,42,Target Catch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sardinella,gibbosa,17,13.1,4.2,5,42,Target Catch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sardinella,gibbosa,16.5,12.7,4.1,4.9,41,Target Catch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sardinella,gibbosa,17.7,14,4.2,5,49,Target Catch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Lactarius,lactarius,21.5,16,6.5,7,94,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Lactarius,lactarius,18.2,13.5,5.5,6,61,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Rastrelliger,kanagurta,17,14,4.1,4.6,44,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Rastrelliger,kanagurta,20.5,17,5.5,6.5,95,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Rastrelliger,kanagurta,19,16,4,4.5,54,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sphyraena,jello,36,29,4.5,6,180,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sardinella,longiceps,16,13.5,4.5,5,47,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Sardinella,longiceps,16.5,12,4.2,5,40,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Nemepterus,japonicus,15.5,10,4,4.5,37,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Leiognathus,daura,9.8,7.5,3.5,4,12,Bycatch,35,35000
04-04-2018,morning,GN36,Jalganga,02:00:00,07:00:00,36,mixed,pelagic,240,8,26,yes,9.9,,Leiognathus,splendens,9,7,3,4,10,Discard,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,12.3,9,3.5,5,22,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,bindus,11.7,8.6,4,5.3,21,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,12.7,10.1,4,5,25,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,12.2,9.2,3.6,4.7,22,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Pempheris,mangula,14.5,12,4.5,5.7,34,Bycatch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,13,10,4.5,5,22,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,11,8.5,3.5,4.2,16,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,12,9.5,3.8,5,23,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,13,10.3,4.3,5,23,Target Catch,35,35000
05-04-2018,morning,GN37,Shravani,04:00:00,07:00:00,46,mixed,pelagic,30,7,26,yes,9.9,,Leiognathus,daura,12.5,10,4.5,5,25,Target Catch,35,35000
